,date,zone,new_cases
3347,2020-11-30,zone_8,459
3348,2020-11-30,zone_9,89
3349,2020-11-30,zone_10,121
3350,2020-12-01,zone_1,110
3351,2020-12-01,zone_2,446
3352,2020-12-01,zone_3,123
3353,2020-12-01,zone_4,245
3354,2020-12-01,zone_5,199
3355,2020-12-01,zone_6,406
3356,2020-12-01,zone_7,104
3357,2020-12-01,zone_8,433
3358,2020-12-01,zone_9,81
3359,2020-12-01,zone_10,139
3360,2020-12-02,zone_1,122
3361,2020-12-02,zone_2,386
3362,2020-12-02,zone_3,107
3363,2020-12-02,zone_4,278
3364,2020-12-02,zone_5,194
3365,2020-12-02,zone_6,441
3366,2020-12-02,zone_7,109
3367,2020-12-02,zone_8,426
3368,2020-12-02,zone_9,82
3369,2020-12-02,zone_10,127
3370,2020-12-03,zone_1,130
3371,2020-12-03,zone_2,398
3372,2020-12-03,zone_3,122
3373,2020-12-03,zone_4,355
3374,2020-12-03,zone_5,191
3375,2020-12-03,zone_6,427
3376,2020-12-03,zone_7,117
3377,2020-12-03,zone_8,385
3378,2020-12-03,zone_9,75
3379,2020-12-03,zone_10,126
3380,2020-12-04,zone_1,124
3381,2020-12-04,zone_2,440
3382,2020-12-04,zone_3,127
3383,2020-12-04,zone_4,248
3384,2020-12-04,zone_5,206
3385,2020-12-04,zone_6,391
3386,2020-12-04,zone_7,115
3387,2020-12-04,zone_8,445
3388,2020-12-04,zone_9,79
3389,2020-12-04,zone_10,123
3390,2020-12-05,zone_1,136
3391,2020-12-05,zone_2,410
3392,2020-12-05,zone_3,140
3393,2020-12-05,zone_4,260
3394,2020-12-05,zone_5,204
3395,2020-12-05,zone_6,368
3396,2020-12-05,zone_7,99
3397,2020-12-05,zone_8,417
3398,2020-12-05,zone_9,81
3399,2020-12-05,zone_10,129
3400,2020-12-06,zone_1,134
3401,2020-12-06,zone_2,421
3402,2020-12-06,zone_3,127
3403,2020-12-06,zone_4,292
3404,2020-12-06,zone_5,211
3405,2020-12-06,zone_6,411
3406,2020-12-06,zone_7,100
3407,2020-12-06,zone_8,439
3408,2020-12-06,zone_9,150
3409,2020-12-06,zone_10,113
3410,2020-12-07,zone_1,120
3411,2020-12-07,zone_2,442
3412,2020-12-07,zone_3,147
3413,2020-12-07,zone_4,233
3414,2020-12-07,zone_5,207
3415,2020-12-07,zone_6,404
3416,2020-12-07,zone_7,121
3417,2020-12-07,zone_8,447
3418,2020-12-07,zone_9,94
3419,2020-12-07,zone_10,120
3420,2020-12-08,zone_1,134
3421,2020-12-08,zone_2,417
3422,2020-12-08,zone_3,124
3423,2020-12-08,zone_4,249
3424,2020-12-08,zone_5,181
3425,2020-12-08,zone_6,372
3426,2020-12-08,zone_7,96
3427,2020-12-08,zone_8,450
3428,2020-12-08,zone_9,101
3429,2020-12-08,zone_10,125
3430,2020-12-09,zone_1,127
3431,2020-12-09,zone_2,425
3432,2020-12-09,zone_3,112
3433,2020-12-09,zone_4,252
3434,2020-12-09,zone_5,204
3435,2020-12-09,zone_6,406
3436,2020-12-09,zone_7,127
3437,2020-12-09,zone_8,467
3438,2020-12-09,zone_9,75
3439,2020-12-09,zone_10,101
3440,2020-12-10,zone_1,128
3441,2020-12-10,zone_2,407
3442,2020-12-10,zone_3,122
3443,2020-12-10,zone_4,227
3444,2020-12-10,zone_5,207
3445,2020-12-10,zone_6,401
3446,2020-12-10,zone_7,137
3447,2020-12-10,zone_8,437
3448,2020-12-10,zone_9,82
3449,2020-12-10,zone_10,128
3450,2020-12-11,zone_1,109
3451,2020-12-11,zone_2,413
3452,2020-12-11,zone_3,137
3453,2020-12-11,zone_4,239
3454,2020-12-11,zone_5,204
3455,2020-12-11,zone_6,397
3456,2020-12-11,zone_7,102
3457,2020-12-11,zone_8,455
3458,2020-12-11,zone_9,93
3459,2020-12-11,zone_10,141
3460,2020-12-12,zone_1,123
3461,2020-12-12,zone_2,562
3462,2020-12-12,zone_3,122
3463,2020-12-12,zone_4,283
3464,2020-12-12,zone_5,198
3465,2020-12-12,zone_6,420
3466,2020-12-12,zone_7,121
3467,2020-12-12,zone_8,478
3468,2020-12-12,zone_9,80
3469,2020-12-12,zone_10,127
3470,2020-12-13,zone_1,140
3471,2020-12-13,zone_2,441
3472,2020-12-13,zone_3,137
3473,2020-12-13,zone_4,268
3474,2020-12-13,zone_5,218
3475,2020-12-13,zone_6,401
3476,2020-12-13,zone_7,110
3477,2020-12-13,zone_8,465
3478,2020-12-13,zone_9,94
3479,2020-12-13,zone_10,158
3480,2020-12-14,zone_1,117
3481,2020-12-14,zone_2,421
3482,2020-12-14,zone_3,152
3483,2020-12-14,zone_4,280
3484,2020-12-14,zone_5,198
3485,2020-12-14,zone_6,372
3486,2020-12-14,zone_7,121
3487,2020-12-14,zone_8,493
3488,2020-12-14,zone_9,102
3489,2020-12-14,zone_10,147
3490,2020-12-15,zone_1,120
3491,2020-12-15,zone_2,458
3492,2020-12-15,zone_3,134
3493,2020-12-15,zone_4,299
3494,2020-12-15,zone_5,181
3495,2020-12-15,zone_6,420
3496,2020-12-15,zone_7,131
3497,2020-12-15,zone_8,503
3498,2020-12-15,zone_9,78
3499,2020-12-15,zone_10,119
3500,2020-12-16,zone_1,130
3501,2020-12-16,zone_2,399
3502,2020-12-16,zone_3,128
3503,2020-12-16,zone_4,292
3504,2020-12-16,zone_5,214
3505,2020-12-16,zone_6,444
3506,2020-12-16,zone_7,119
3507,2020-12-16,zone_8,485
3508,2020-12-16,zone_9,82
3509,2020-12-16,zone_10,127
3510,2020-12-17,zone_1,147
3511,2020-12-17,zone_2,444
3512,2020-12-17,zone_3,136
3513,2020-12-17,zone_4,264
3514,2020-12-17,zone_5,204
3515,2020-12-17,zone_6,397
3516,2020-12-17,zone_7,133
3517,2020-12-17,zone_8,484
3518,2020-12-17,zone_9,77
3519,2020-12-17,zone_10,150
3520,2020-12-18,zone_1,156
3521,2020-12-18,zone_2,436
3522,2020-12-18,zone_3,133
3523,2020-12-18,zone_4,259
3524,2020-12-18,zone_5,201
3525,2020-12-18,zone_6,409
3526,2020-12-18,zone_7,141
3527,2020-12-18,zone_8,457
3528,2020-12-18,zone_9,76
3529,2020-12-18,zone_10,130
3530,2020-12-19,zone_1,154
3531,2020-12-19,zone_2,505
3532,2020-12-19,zone_3,129
3533,2020-12-19,zone_4,280
3534,2020-12-19,zone_5,222
3535,2020-12-19,zone_6,430
3536,2020-12-19,zone_7,117
3537,2020-12-19,zone_8,466
3538,2020-12-19,zone_9,101
3539,2020-12-19,zone_10,135
3540,2020-12-20,zone_1,107
3541,2020-12-20,zone_2,450
3542,2020-12-20,zone_3,131
3543,2020-12-20,zone_4,296
3544,2020-12-20,zone_5,228
3545,2020-12-20,zone_6,444
3546,2020-12-20,zone_7,122
3547,2020-12-20,zone_8,482
3548,2020-12-20,zone_9,80
3549,2020-12-20,zone_10,145
3550,2020-12-21,zone_1,131
3551,2020-12-21,zone_2,426
3552,2020-12-21,zone_3,148
3553,2020-12-21,zone_4,306
3554,2020-12-21,zone_5,204
3555,2020-12-21,zone_6,433
3556,2020-12-21,zone_7,126
3557,2020-12-21,zone_8,496
3558,2020-12-21,zone_9,83
3559,2020-12-21,zone_10,144
3560,2020-12-22,zone_1,133
3561,2020-12-22,zone_2,430
3562,2020-12-22,zone_3,126
3563,2020-12-22,zone_4,289
3564,2020-12-22,zone_5,227
3565,2020-12-22,zone_6,458
3566,2020-12-22,zone_7,113
3567,2020-12-22,zone_8,478
3568,2020-12-22,zone_9,75
3569,2020-12-22,zone_10,152
3570,2020-12-23,zone_1,131
3571,2020-12-23,zone_2,449
3572,2020-12-23,zone_3,137
3573,2020-12-23,zone_4,266
3574,2020-12-23,zone_5,207
3575,2020-12-23,zone_6,412
3576,2020-12-23,zone_7,113
3577,2020-12-23,zone_8,423
3578,2020-12-23,zone_9,85
3579,2020-12-23,zone_10,126
3580,2020-12-24,zone_1,126
3581,2020-12-24,zone_2,455
3582,2020-12-24,zone_3,143
3583,2020-12-24,zone_4,271
3584,2020-12-24,zone_5,227
3585,2020-12-24,zone_6,437
3586,2020-12-24,zone_7,132
3587,2020-12-24,zone_8,497
3588,2020-12-24,zone_9,107
3589,2020-12-24,zone_10,120
3590,2020-12-25,zone_1,137
3591,2020-12-25,zone_2,470
3592,2020-12-25,zone_3,143
3593,2020-12-25,zone_4,297
3594,2020-12-25,zone_5,224
3595,2020-12-25,zone_6,420
3596,2020-12-25,zone_7,129
3597,2020-12-25,zone_8,508
3598,2020-12-25,zone_9,92
3599,2020-12-25,zone_10,125
3600,2020-12-26,zone_1,113
3601,2020-12-26,zone_2,486
3602,2020-12-26,zone_3,120
3603,2020-12-26,zone_4,287
3604,2020-12-26,zone_5,204
3605,2020-12-26,zone_6,468
3606,2020-12-26,zone_7,148
3607,2020-12-26,zone_8,438
3608,2020-12-26,zone_9,102
3609,2020-12-26,zone_10,155
3610,2020-12-27,zone_1,137
3611,2020-12-27,zone_2,486
3612,2020-12-27,zone_3,136
3613,2020-12-27,zone_4,289
3614,2020-12-27,zone_5,228
3615,2020-12-27,zone_6,468
3616,2020-12-27,zone_7,124
3617,2020-12-27,zone_8,486
3618,2020-12-27,zone_9,102
3619,2020-12-27,zone_10,124
3620,2020-12-28,zone_1,133
3621,2020-12-28,zone_2,455
3622,2020-12-28,zone_3,145
3623,2020-12-28,zone_4,320
3624,2020-12-28,zone_5,225
3625,2020-12-28,zone_6,455
3626,2020-12-28,zone_7,136
3627,2020-12-28,zone_8,499
3628,2020-12-28,zone_9,86
3629,2020-12-28,zone_10,143
3630,2020-12-29,zone_1,139
3631,2020-12-29,zone_2,493
3632,2020-12-29,zone_3,131
3633,2020-12-29,zone_4,278
3634,2020-12-29,zone_5,221
3635,2020-12-29,zone_6,467
3636,2020-12-29,zone_7,135
3637,2020-12-29,zone_8,485
3638,2020-12-29,zone_9,85
3639,2020-12-29,zone_10,136
3640,2020-12-30,zone_1,126
3641,2020-12-30,zone_2,449
3642,2020-12-30,zone_3,137
3643,2020-12-30,zone_4,293
3644,2020-12-30,zone_5,215
3645,2020-12-30,zone_6,411
3646,2020-12-30,zone_7,122
3647,2020-12-30,zone_8,469
3648,2020-12-30,zone_9,110
3649,2020-12-30,zone_10,146
3650,2020-12-31,zone_1,127
3651,2020-12-31,zone_2,534
3652,2020-12-31,zone_3,168
3653,2020-12-31,zone_4,307
3654,2020-12-31,zone_5,205
3655,2020-12-31,zone_6,477
3656,2020-12-31,zone_7,109
3657,2020-12-31,zone_8,526
3658,2020-12-31,zone_9,128
3659,2020-12-31,zone_10,130
3660,2021-01-01,zone_1,134
3661,2021-01-01,zone_2,455
3662,2021-01-01,zone_3,158
3663,2021-01-01,zone_4,278
3664,2021-01-01,zone_5,227
3665,2021-01-01,zone_6,463
3666,2021-01-01,zone_7,122
3667,2021-01-01,zone_8,556
3668,2021-01-01,zone_9,91
3669,2021-01-01,zone_10,141
3670,2021-01-02,zone_1,138
3671,2021-01-02,zone_2,459
3672,2021-01-02,zone_3,156
3673,2021-01-02,zone_4,277
3674,2021-01-02,zone_5,230
3675,2021-01-02,zone_6,453
3676,2021-01-02,zone_7,127
3677,2021-01-02,zone_8,506
3678,2021-01-02,zone_9,109
3679,2021-01-02,zone_10,158
3680,2021-01-03,zone_1,117
3681,2021-01-03,zone_2,507
3682,2021-01-03,zone_3,131
3683,2021-01-03,zone_4,301
3684,2021-01-03,zone_5,327
3685,2021-01-03,zone_6,478
3686,2021-01-03,zone_7,121
3687,2021-01-03,zone_8,525
3688,2021-01-03,zone_9,95
3689,2021-01-03,zone_10,163
3690,2021-01-04,zone_1,144
3691,2021-01-04,zone_2,498
3692,2021-01-04,zone_3,132
3693,2021-01-04,zone_4,306
3694,2021-01-04,zone_5,201
3695,2021-01-04,zone_6,452
3696,2021-01-04,zone_7,137
3697,2021-01-04,zone_8,555
3698,2021-01-04,zone_9,92
3699,2021-01-04,zone_10,151
3700,2021-01-05,zone_1,157
3701,2021-01-05,zone_2,473
3702,2021-01-05,zone_3,143
3703,2021-01-05,zone_4,261
3704,2021-01-05,zone_5,207
3705,2021-01-05,zone_6,463
3706,2021-01-05,zone_7,130
3707,2021-01-05,zone_8,568
3708,2021-01-05,zone_9,90
3709,2021-01-05,zone_10,159
3710,2021-01-06,zone_1,138
3711,2021-01-06,zone_2,489
3712,2021-01-06,zone_3,140
3713,2021-01-06,zone_4,292
3714,2021-01-06,zone_5,234
3715,2021-01-06,zone_6,507
3716,2021-01-06,zone_7,126
3717,2021-01-06,zone_8,542
3718,2021-01-06,zone_9,87
3719,2021-01-06,zone_10,140
3720,2021-01-07,zone_1,138
3721,2021-01-07,zone_2,639
3722,2021-01-07,zone_3,150
3723,2021-01-07,zone_4,311
3724,2021-01-07,zone_5,242
3725,2021-01-07,zone_6,468
3726,2021-01-07,zone_7,124
3727,2021-01-07,zone_8,527
3728,2021-01-07,zone_9,98
3729,2021-01-07,zone_10,161
3730,2021-01-08,zone_1,154
3731,2021-01-08,zone_2,509
3732,2021-01-08,zone_3,144
3733,2021-01-08,zone_4,291
3734,2021-01-08,zone_5,208
3735,2021-01-08,zone_6,470
3736,2021-01-08,zone_7,145
3737,2021-01-08,zone_8,553
3738,2021-01-08,zone_9,91
3739,2021-01-08,zone_10,158
3740,2021-01-09,zone_1,141
3741,2021-01-09,zone_2,501
3742,2021-01-09,zone_3,155
3743,2021-01-09,zone_4,336
3744,2021-01-09,zone_5,222
3745,2021-01-09,zone_6,456
3746,2021-01-09,zone_7,147
3747,2021-01-09,zone_8,513
3748,2021-01-09,zone_9,102
3749,2021-01-09,zone_10,131
3750,2021-01-10,zone_1,120
3751,2021-01-10,zone_2,538
3752,2021-01-10,zone_3,173
3753,2021-01-10,zone_4,307
3754,2021-01-10,zone_5,226
3755,2021-01-10,zone_6,469
3756,2021-01-10,zone_7,140
3757,2021-01-10,zone_8,554
3758,2021-01-10,zone_9,91
3759,2021-01-10,zone_10,135
3760,2021-01-11,zone_1,141
3761,2021-01-11,zone_2,481
3762,2021-01-11,zone_3,166
3763,2021-01-11,zone_4,289
3764,2021-01-11,zone_5,241
3765,2021-01-11,zone_6,505
3766,2021-01-11,zone_7,160
3767,2021-01-11,zone_8,561
3768,2021-01-11,zone_9,98
3769,2021-01-11,zone_10,166
3770,2021-01-12,zone_1,164
3771,2021-01-12,zone_2,511
3772,2021-01-12,zone_3,148
3773,2021-01-12,zone_4,302
3774,2021-01-12,zone_5,236
3775,2021-01-12,zone_6,494
3776,2021-01-12,zone_7,151
3777,2021-01-12,zone_8,547
3778,2021-01-12,zone_9,105
3779,2021-01-12,zone_10,154
3780,2021-01-13,zone_1,149
3781,2021-01-13,zone_2,554
3782,2021-01-13,zone_3,136
3783,2021-01-13,zone_4,302
3784,2021-01-13,zone_5,245
3785,2021-01-13,zone_6,471
3786,2021-01-13,zone_7,142
3787,2021-01-13,zone_8,547
3788,2021-01-13,zone_9,117
3789,2021-01-13,zone_10,146
3790,2021-01-14,zone_1,149
3791,2021-01-14,zone_2,535
3792,2021-01-14,zone_3,143
3793,2021-01-14,zone_4,311
3794,2021-01-14,zone_5,252
3795,2021-01-14,zone_6,500
3796,2021-01-14,zone_7,156
3797,2021-01-14,zone_8,613
3798,2021-01-14,zone_9,108
3799,2021-01-14,zone_10,168
3800,2021-01-15,zone_1,148
3801,2021-01-15,zone_2,505
3802,2021-01-15,zone_3,166
3803,2021-01-15,zone_4,305
3804,2021-01-15,zone_5,229
3805,2021-01-15,zone_6,526
3806,2021-01-15,zone_7,153
3807,2021-01-15,zone_8,560
3808,2021-01-15,zone_9,89
3809,2021-01-15,zone_10,154
3810,2021-01-16,zone_1,149
3811,2021-01-16,zone_2,513
3812,2021-01-16,zone_3,151
3813,2021-01-16,zone_4,320
3814,2021-01-16,zone_5,257
3815,2021-01-16,zone_6,510
3816,2021-01-16,zone_7,116
3817,2021-01-16,zone_8,981
3818,2021-01-16,zone_9,97
3819,2021-01-16,zone_10,148
3820,2021-01-17,zone_1,148
3821,2021-01-17,zone_2,507
3822,2021-01-17,zone_3,170
3823,2021-01-17,zone_4,300
3824,2021-01-17,zone_5,248
3825,2021-01-17,zone_6,543
3826,2021-01-17,zone_7,118
3827,2021-01-17,zone_8,578
3828,2021-01-17,zone_9,100
3829,2021-01-17,zone_10,161
3830,2021-01-18,zone_1,146
3831,2021-01-18,zone_2,553
3832,2021-01-18,zone_3,201
3833,2021-01-18,zone_4,309
3834,2021-01-18,zone_5,226
3835,2021-01-18,zone_6,514
3836,2021-01-18,zone_7,157
3837,2021-01-18,zone_8,710
3838,2021-01-18,zone_9,95
3839,2021-01-18,zone_10,154
3840,2021-01-19,zone_1,132
3841,2021-01-19,zone_2,528
3842,2021-01-19,zone_3,172
3843,2021-01-19,zone_4,314
3844,2021-01-19,zone_5,246
3845,2021-01-19,zone_6,492
3846,2021-01-19,zone_7,135
3847,2021-01-19,zone_8,558
3848,2021-01-19,zone_9,107
3849,2021-01-19,zone_10,158
3850,2021-01-20,zone_1,154
3851,2021-01-20,zone_2,552
3852,2021-01-20,zone_3,186
3853,2021-01-20,zone_4,318
3854,2021-01-20,zone_5,242
3855,2021-01-20,zone_6,486
3856,2021-01-20,zone_7,118
3857,2021-01-20,zone_8,548
3858,2021-01-20,zone_9,115
3859,2021-01-20,zone_10,158
3860,2021-01-21,zone_1,140
3861,2021-01-21,zone_2,494
3862,2021-01-21,zone_3,161
3863,2021-01-21,zone_4,366
3864,2021-01-21,zone_5,209
3865,2021-01-21,zone_6,479
3866,2021-01-21,zone_7,147
3867,2021-01-21,zone_8,585
3868,2021-01-21,zone_9,104
3869,2021-01-21,zone_10,189
3870,2021-01-22,zone_1,145
3871,2021-01-22,zone_2,501
3872,2021-01-22,zone_3,165
3873,2021-01-22,zone_4,458
3874,2021-01-22,zone_5,236
3875,2021-01-22,zone_6,485
3876,2021-01-22,zone_7,147
3877,2021-01-22,zone_8,539
3878,2021-01-22,zone_9,104
3879,2021-01-22,zone_10,172
3880,2021-01-23,zone_1,150
3881,2021-01-23,zone_2,553
3882,2021-01-23,zone_3,154
3883,2021-01-23,zone_4,281
3884,2021-01-23,zone_5,250
3885,2021-01-23,zone_6,509
3886,2021-01-23,zone_7,148
3887,2021-01-23,zone_8,580
3888,2021-01-23,zone_9,109
3889,2021-01-23,zone_10,187
3890,2021-01-24,zone_1,140
3891,2021-01-24,zone_2,514
3892,2021-01-24,zone_3,155
3893,2021-01-24,zone_4,318
3894,2021-01-24,zone_5,265
3895,2021-01-24,zone_6,502
3896,2021-01-24,zone_7,129
3897,2021-01-24,zone_8,1004
3898,2021-01-24,zone_9,128
3899,2021-01-24,zone_10,155
3900,2021-01-25,zone_1,164
3901,2021-01-25,zone_2,531
3902,2021-01-25,zone_3,162
3903,2021-01-25,zone_4,319
3904,2021-01-25,zone_5,241
3905,2021-01-25,zone_6,460
3906,2021-01-25,zone_7,141
3907,2021-01-25,zone_8,1056
3908,2021-01-25,zone_9,97
3909,2021-01-25,zone_10,171
3910,2021-01-26,zone_1,158
3911,2021-01-26,zone_2,573
3912,2021-01-26,zone_3,168
3913,2021-01-26,zone_4,324
3914,2021-01-26,zone_5,255
3915,2021-01-26,zone_6,541
3916,2021-01-26,zone_7,149
3917,2021-01-26,zone_8,615
3918,2021-01-26,zone_9,111
3919,2021-01-26,zone_10,168
3920,2021-01-27,zone_1,145
3921,2021-01-27,zone_2,513
3922,2021-01-27,zone_3,183
3923,2021-01-27,zone_4,322
3924,2021-01-27,zone_5,262
3925,2021-01-27,zone_6,514
3926,2021-01-27,zone_7,137
3927,2021-01-27,zone_8,621
3928,2021-01-27,zone_9,123
3929,2021-01-27,zone_10,163
3930,2021-01-28,zone_1,151
3931,2021-01-28,zone_2,546
3932,2021-01-28,zone_3,163
3933,2021-01-28,zone_4,319
3934,2021-01-28,zone_5,277
3935,2021-01-28,zone_6,523
3936,2021-01-28,zone_7,143
3937,2021-01-28,zone_8,622
3938,2021-01-28,zone_9,208
3939,2021-01-28,zone_10,168
3940,2021-01-29,zone_1,169
3941,2021-01-29,zone_2,570
3942,2021-01-29,zone_3,159
3943,2021-01-29,zone_4,341
3944,2021-01-29,zone_5,249
3945,2021-01-29,zone_6,484
3946,2021-01-29,zone_7,298
3947,2021-01-29,zone_8,608
3948,2021-01-29,zone_9,103
3949,2021-01-29,zone_10,188
3950,2021-01-30,zone_1,143
3951,2021-01-30,zone_2,527
3952,2021-01-30,zone_3,185
3953,2021-01-30,zone_4,320
3954,2021-01-30,zone_5,280
3955,2021-01-30,zone_6,556
3956,2021-01-30,zone_7,134
3957,2021-01-30,zone_8,601
3958,2021-01-30,zone_9,106
3959,2021-01-30,zone_10,169
3960,2021-01-31,zone_1,182
3961,2021-01-31,zone_2,592
3962,2021-01-31,zone_3,182
3963,2021-01-31,zone_4,342
3964,2021-01-31,zone_5,330
3965,2021-01-31,zone_6,530
3966,2021-01-31,zone_7,155
3967,2021-01-31,zone_8,583
3968,2021-01-31,zone_9,115
3969,2021-01-31,zone_10,171
3970,2021-02-01,zone_1,169
3971,2021-02-01,zone_2,575
3972,2021-02-01,zone_3,148
3973,2021-02-01,zone_4,341
3974,2021-02-01,zone_5,258
3975,2021-02-01,zone_6,525
3976,2021-02-01,zone_7,148
3977,2021-02-01,zone_8,596
3978,2021-02-01,zone_9,118
3979,2021-02-01,zone_10,155
3980,2021-02-02,zone_1,174
3981,2021-02-02,zone_2,564
3982,2021-02-02,zone_3,179
3983,2021-02-02,zone_4,339
3984,2021-02-02,zone_5,251
3985,2021-02-02,zone_6,514
3986,2021-02-02,zone_7,169
3987,2021-02-02,zone_8,612
3988,2021-02-02,zone_9,110
3989,2021-02-02,zone_10,172
3990,2021-02-03,zone_1,175
3991,2021-02-03,zone_2,565
3992,2021-02-03,zone_3,189
3993,2021-02-03,zone_4,347
3994,2021-02-03,zone_5,240
3995,2021-02-03,zone_6,570
3996,2021-02-03,zone_7,151
3997,2021-02-03,zone_8,572
3998,2021-02-03,zone_9,109
3999,2021-02-03,zone_10,171
