date,zone,new_cases
2020-04-09,zone_9,29
2020-04-09,zone_10,37
2020-04-10,zone_1,34
2020-04-10,zone_2,132
2020-04-10,zone_3,40
2020-04-10,zone_4,81
2020-04-10,zone_5,75
2020-04-10,zone_6,129
2020-04-10,zone_7,30
2020-04-10,zone_8,141
2020-04-10,zone_9,25
2020-04-10,zone_10,32
2020-04-11,zone_1,39
2020-04-11,zone_2,129
2020-04-11,zone_3,31
2020-04-11,zone_4,92
2020-04-11,zone_5,56
2020-04-11,zone_6,121
2020-04-11,zone_7,38
2020-04-11,zone_8,154
2020-04-11,zone_9,22
2020-04-11,zone_10,39
2020-04-12,zone_1,34
2020-04-12,zone_2,140
2020-04-12,zone_3,28
2020-04-12,zone_4,69
2020-04-12,zone_5,54
2020-04-12,zone_6,122
2020-04-12,zone_7,32
2020-04-12,zone_8,123
2020-04-12,zone_9,28
2020-04-12,zone_10,46
2020-04-13,zone_1,45
2020-04-13,zone_2,128
2020-04-13,zone_3,45
2020-04-13,zone_4,78
2020-04-13,zone_5,55
2020-04-13,zone_6,123
2020-04-13,zone_7,23
2020-04-13,zone_8,147
2020-04-13,zone_9,23
2020-04-13,zone_10,37
2020-04-14,zone_1,42
2020-04-14,zone_2,143
2020-04-14,zone_3,37
2020-04-14,zone_4,86
2020-04-14,zone_5,78
2020-04-14,zone_6,128
2020-04-14,zone_7,30
2020-04-14,zone_8,146
2020-04-14,zone_9,21
2020-04-14,zone_10,33
2020-04-15,zone_1,39
2020-04-15,zone_2,141
2020-04-15,zone_3,40
2020-04-15,zone_4,69
2020-04-15,zone_5,54
2020-04-15,zone_6,118
2020-04-15,zone_7,41
2020-04-15,zone_8,127
2020-04-15,zone_9,18
2020-04-15,zone_10,24
2020-04-16,zone_1,33
2020-04-16,zone_2,130
2020-04-16,zone_3,39
2020-04-16,zone_4,76
2020-04-16,zone_5,57
2020-04-16,zone_6,145
2020-04-16,zone_7,22
2020-04-16,zone_8,139
2020-04-16,zone_9,22
2020-04-16,zone_10,31
2020-04-17,zone_1,31
2020-04-17,zone_2,128
2020-04-17,zone_3,45
2020-04-17,zone_4,81
2020-04-17,zone_5,46
2020-04-17,zone_6,128
2020-04-17,zone_7,33
2020-04-17,zone_8,148
2020-04-17,zone_9,28
2020-04-17,zone_10,49
2020-04-18,zone_1,42
2020-04-18,zone_2,126
2020-04-18,zone_3,39
2020-04-18,zone_4,71
2020-04-18,zone_5,46
2020-04-18,zone_6,131
2020-04-18,zone_7,35
2020-04-18,zone_8,142
2020-04-18,zone_9,31
2020-04-18,zone_10,47
2020-04-19,zone_1,41
2020-04-19,zone_2,149
2020-04-19,zone_3,36
2020-04-19,zone_4,71
2020-04-19,zone_5,60
2020-04-19,zone_6,136
2020-04-19,zone_7,36
2020-04-19,zone_8,141
2020-04-19,zone_9,27
2020-04-19,zone_10,45
2020-04-20,zone_1,45
2020-04-20,zone_2,151
2020-04-20,zone_3,46
2020-04-20,zone_4,80
2020-04-20,zone_5,55
2020-04-20,zone_6,137
2020-04-20,zone_7,37
2020-04-20,zone_8,147
2020-04-20,zone_9,26
2020-04-20,zone_10,40
2020-04-21,zone_1,34
2020-04-21,zone_2,147
2020-04-21,zone_3,37
2020-04-21,zone_4,76
2020-04-21,zone_5,62
2020-04-21,zone_6,120
2020-04-21,zone_7,43
2020-04-21,zone_8,138
2020-04-21,zone_9,37
2020-04-21,zone_10,40
2020-04-22,zone_1,43
2020-04-22,zone_2,119
2020-04-22,zone_3,44
2020-04-22,zone_4,83
2020-04-22,zone_5,71
2020-04-22,zone_6,122
2020-04-22,zone_7,35
2020-04-22,zone_8,123
2020-04-22,zone_9,21
2020-04-22,zone_10,40
2020-04-23,zone_1,40
2020-04-23,zone_2,125
2020-04-23,zone_3,51
2020-04-23,zone_4,79
2020-04-23,zone_5,67
2020-04-23,zone_6,143
2020-04-23,zone_7,38
2020-04-23,zone_8,142
2020-04-23,zone_9,33
2020-04-23,zone_10,38
2020-04-24,zone_1,45
2020-04-24,zone_2,169
2020-04-24,zone_3,38
2020-04-24,zone_4,102
2020-04-24,zone_5,67
2020-04-24,zone_6,154
2020-04-24,zone_7,32
2020-04-24,zone_8,144
2020-04-24,zone_9,26
2020-04-24,zone_10,31
2020-04-25,zone_1,41
2020-04-25,zone_2,127
2020-04-25,zone_3,40
2020-04-25,zone_4,141
2020-04-25,zone_5,59
2020-04-25,zone_6,129
2020-04-25,zone_7,33
2020-04-25,zone_8,167
2020-04-25,zone_9,16
2020-04-25,zone_10,49
2020-04-26,zone_1,30
2020-04-26,zone_2,153
2020-04-26,zone_3,46
2020-04-26,zone_4,82
2020-04-26,zone_5,65
2020-04-26,zone_6,144
2020-04-26,zone_7,30
2020-04-26,zone_8,145
2020-04-26,zone_9,31
2020-04-26,zone_10,52
2020-04-27,zone_1,38
2020-04-27,zone_2,151
2020-04-27,zone_3,40
2020-04-27,zone_4,80
2020-04-27,zone_5,68
2020-04-27,zone_6,126
2020-04-27,zone_7,36
2020-04-27,zone_8,152
2020-04-27,zone_9,38
2020-04-27,zone_10,81
2020-04-28,zone_1,34
2020-04-28,zone_2,154
2020-04-28,zone_3,49
2020-04-28,zone_4,86
2020-04-28,zone_5,66
2020-04-28,zone_6,144
2020-04-28,zone_7,33
2020-04-28,zone_8,139
2020-04-28,zone_9,30
2020-04-28,zone_10,48
2020-04-29,zone_1,52
2020-04-29,zone_2,131
2020-04-29,zone_3,41
2020-04-29,zone_4,79
2020-04-29,zone_5,67
2020-04-29,zone_6,113
2020-04-29,zone_7,35
2020-04-29,zone_8,136
2020-04-29,zone_9,28
2020-04-29,zone_10,49
2020-04-30,zone_1,76
2020-04-30,zone_2,130
2020-04-30,zone_3,44
2020-04-30,zone_4,80
2020-04-30,zone_5,62
2020-04-30,zone_6,141
2020-04-30,zone_7,43
2020-04-30,zone_8,238
2020-04-30,zone_9,29
2020-04-30,zone_10,44
2020-05-01,zone_1,38
2020-05-01,zone_2,135
2020-05-01,zone_3,43
2020-05-01,zone_4,87
2020-05-01,zone_5,61
2020-05-01,zone_6,143
2020-05-01,zone_7,41
2020-05-01,zone_8,159
2020-05-01,zone_9,35
2020-05-01,zone_10,65
2020-05-02,zone_1,40
2020-05-02,zone_2,130
2020-05-02,zone_3,33
2020-05-02,zone_4,87
2020-05-02,zone_5,54
2020-05-02,zone_6,127
2020-05-02,zone_7,42
2020-05-02,zone_8,157
2020-05-02,zone_9,30
2020-05-02,zone_10,46
2020-05-03,zone_1,45
2020-05-03,zone_2,162
2020-05-03,zone_3,47
2020-05-03,zone_4,83
2020-05-03,zone_5,64
2020-05-03,zone_6,122
2020-05-03,zone_7,37
2020-05-03,zone_8,154
2020-05-03,zone_9,26
2020-05-03,zone_10,53
2020-05-04,zone_1,44
2020-05-04,zone_2,168
2020-05-04,zone_3,35
2020-05-04,zone_4,89
2020-05-04,zone_5,56
2020-05-04,zone_6,147
2020-05-04,zone_7,40
2020-05-04,zone_8,157
2020-05-04,zone_9,29
2020-05-04,zone_10,55
2020-05-05,zone_1,33
2020-05-05,zone_2,147
2020-05-05,zone_3,49
2020-05-05,zone_4,71
2020-05-05,zone_5,76
2020-05-05,zone_6,163
2020-05-05,zone_7,59
2020-05-05,zone_8,156
2020-05-05,zone_9,32
2020-05-05,zone_10,59
2020-05-06,zone_1,31
2020-05-06,zone_2,129
2020-05-06,zone_3,41
2020-05-06,zone_4,102
2020-05-06,zone_5,66
2020-05-06,zone_6,152
2020-05-06,zone_7,46
2020-05-06,zone_8,161
2020-05-06,zone_9,28
2020-05-06,zone_10,47
2020-05-07,zone_1,43
2020-05-07,zone_2,149
2020-05-07,zone_3,38
2020-05-07,zone_4,86
2020-05-07,zone_5,60
2020-05-07,zone_6,137
2020-05-07,zone_7,37
2020-05-07,zone_8,157
2020-05-07,zone_9,30
2020-05-07,zone_10,30
2020-05-08,zone_1,35
2020-05-08,zone_2,160
2020-05-08,zone_3,37
2020-05-08,zone_4,89
2020-05-08,zone_5,86
2020-05-08,zone_6,248
2020-05-08,zone_7,42
2020-05-08,zone_8,155
2020-05-08,zone_9,23
2020-05-08,zone_10,47
2020-05-09,zone_1,40
2020-05-09,zone_2,134
2020-05-09,zone_3,45
2020-05-09,zone_4,72
2020-05-09,zone_5,62
2020-05-09,zone_6,131
2020-05-09,zone_7,46
2020-05-09,zone_8,156
2020-05-09,zone_9,23
2020-05-09,zone_10,43
2020-05-10,zone_1,34
2020-05-10,zone_2,132
2020-05-10,zone_3,41
2020-05-10,zone_4,87
2020-05-10,zone_5,71
2020-05-10,zone_6,144
2020-05-10,zone_7,45
2020-05-10,zone_8,170
2020-05-10,zone_9,33
2020-05-10,zone_10,50
2020-05-11,zone_1,34
2020-05-11,zone_2,152
2020-05-11,zone_3,66
2020-05-11,zone_4,109
2020-05-11,zone_5,56
2020-05-11,zone_6,140
2020-05-11,zone_7,34
2020-05-11,zone_8,163
2020-05-11,zone_9,35
2020-05-11,zone_10,57
2020-05-12,zone_1,38
2020-05-12,zone_2,142
2020-05-12,zone_3,43
2020-05-12,zone_4,75
2020-05-12,zone_5,62
2020-05-12,zone_6,156
2020-05-12,zone_7,44
2020-05-12,zone_8,179
2020-05-12,zone_9,33
2020-05-12,zone_10,41
2020-05-13,zone_1,38
2020-05-13,zone_2,165
2020-05-13,zone_3,40
2020-05-13,zone_4,85
2020-05-13,zone_5,86
2020-05-13,zone_6,155
2020-05-13,zone_7,39
2020-05-13,zone_8,171
2020-05-13,zone_9,30
2020-05-13,zone_10,49
2020-05-14,zone_1,41
2020-05-14,zone_2,146
2020-05-14,zone_3,53
2020-05-14,zone_4,88
2020-05-14,zone_5,70
2020-05-14,zone_6,139
2020-05-14,zone_7,37
2020-05-14,zone_8,173
2020-05-14,zone_9,42
2020-05-14,zone_10,46
2020-05-15,zone_1,34
2020-05-15,zone_2,167
2020-05-15,zone_3,42
2020-05-15,zone_4,86
2020-05-15,zone_5,76
2020-05-15,zone_6,137
2020-05-15,zone_7,41
2020-05-15,zone_8,149
2020-05-15,zone_9,25
2020-05-15,zone_10,49
2020-05-16,zone_1,51
2020-05-16,zone_2,166
2020-05-16,zone_3,43
2020-05-16,zone_4,78
2020-05-16,zone_5,75
2020-05-16,zone_6,139
2020-05-16,zone_7,33
2020-05-16,zone_8,159
2020-05-16,zone_9,30
2020-05-16,zone_10,47
2020-05-17,zone_1,39
2020-05-17,zone_2,156
2020-05-17,zone_3,52
2020-05-17,zone_4,97
2020-05-17,zone_5,65
2020-05-17,zone_6,141
2020-05-17,zone_7,40
2020-05-17,zone_8,138
2020-05-17,zone_9,26
2020-05-17,zone_10,55
2020-05-18,zone_1,35
2020-05-18,zone_2,176
2020-05-18,zone_3,46
2020-05-18,zone_4,96
2020-05-18,zone_5,64
2020-05-18,zone_6,160
2020-05-18,zone_7,45
2020-05-18,zone_8,182
2020-05-18,zone_9,35
2020-05-18,zone_10,37
2020-05-19,zone_1,39
2020-05-19,zone_2,168
2020-05-19,zone_3,41
2020-05-19,zone_4,83
2020-05-19,zone_5,70
2020-05-19,zone_6,168
2020-05-19,zone_7,33
2020-05-19,zone_8,159
2020-05-19,zone_9,25
2020-05-19,zone_10,50
2020-05-20,zone_1,55
2020-05-20,zone_2,157
2020-05-20,zone_3,41
2020-05-20,zone_4,106
2020-05-20,zone_5,86
2020-05-20,zone_6,138
2020-05-20,zone_7,40
2020-05-20,zone_8,153
2020-05-20,zone_9,28
2020-05-20,zone_10,53
2020-05-21,zone_1,46
2020-05-21,zone_2,153
2020-05-21,zone_3,44
2020-05-21,zone_4,91
2020-05-21,zone_5,80
2020-05-21,zone_6,146
2020-05-21,zone_7,45
2020-05-21,zone_8,187
2020-05-21,zone_9,21
2020-05-21,zone_10,51
2020-05-22,zone_1,47
2020-05-22,zone_2,141
2020-05-22,zone_3,43
2020-05-22,zone_4,100
2020-05-22,zone_5,65
2020-05-22,zone_6,138
2020-05-22,zone_7,70
2020-05-22,zone_8,162
2020-05-22,zone_9,27
2020-05-22,zone_10,40
2020-05-23,zone_1,56
2020-05-23,zone_2,141
2020-05-23,zone_3,41
2020-05-23,zone_4,109
2020-05-23,zone_5,65
2020-05-23,zone_6,146
2020-05-23,zone_7,40
2020-05-23,zone_8,174
2020-05-23,zone_9,27
2020-05-23,zone_10,47
2020-05-24,zone_1,44
2020-05-24,zone_2,179
2020-05-24,zone_3,55
2020-05-24,zone_4,107
2020-05-24,zone_5,91
2020-05-24,zone_6,165
2020-05-24,zone_7,29
2020-05-24,zone_8,169
2020-05-24,zone_9,34
2020-05-24,zone_10,50
2020-05-25,zone_1,51
2020-05-25,zone_2,190
2020-05-25,zone_3,58
2020-05-25,zone_4,89
2020-05-25,zone_5,66
2020-05-25,zone_6,160
2020-05-25,zone_7,36
2020-05-25,zone_8,181
2020-05-25,zone_9,33
2020-05-25,zone_10,39
2020-05-26,zone_1,48
2020-05-26,zone_2,175
2020-05-26,zone_3,37
2020-05-26,zone_4,86
2020-05-26,zone_5,80
2020-05-26,zone_6,142
2020-05-26,zone_7,40
2020-05-26,zone_8,179
2020-05-26,zone_9,33
2020-05-26,zone_10,54
2020-05-27,zone_1,47
2020-05-27,zone_2,147
2020-05-27,zone_3,61
2020-05-27,zone_4,87
2020-05-27,zone_5,77
2020-05-27,zone_6,149
2020-05-27,zone_7,50
2020-05-27,zone_8,171
2020-05-27,zone_9,28
2020-05-27,zone_10,49
2020-05-28,zone_1,70
2020-05-28,zone_2,171
2020-05-28,zone_3,51
2020-05-28,zone_4,96
2020-05-28,zone_5,85
2020-05-28,zone_6,156
2020-05-28,zone_7,46
2020-05-28,zone_8,156
2020-05-28,zone_9,39
2020-05-28,zone_10,51
2020-05-29,zone_1,43
2020-05-29,zone_2,143
2020-05-29,zone_3,51
2020-05-29,zone_4,102
2020-05-29,zone_5,83
2020-05-29,zone_6,179
2020-05-29,zone_7,55
2020-05-29,zone_8,165
2020-05-29,zone_9,34
2020-05-29,zone_10,47
2020-05-30,zone_1,48
2020-05-30,zone_2,174
2020-05-30,zone_3,52
2020-05-30,zone_4,86
2020-05-30,zone_5,90
2020-05-30,zone_6,150
2020-05-30,zone_7,44
2020-05-30,zone_8,142
2020-05-30,zone_9,27
2020-05-30,zone_10,56
2020-05-31,zone_1,46
2020-05-31,zone_2,143
2020-05-31,zone_3,47
2020-05-31,zone_4,118
2020-05-31,zone_5,81
2020-05-31,zone_6,150
2020-05-31,zone_7,38
2020-05-31,zone_8,151
2020-05-31,zone_9,35
2020-05-31,zone_10,48
2020-06-01,zone_1,56
2020-06-01,zone_2,153
2020-06-01,zone_3,47
2020-06-01,zone_4,107
2020-06-01,zone_5,71
2020-06-01,zone_6,154
2020-06-01,zone_7,47
2020-06-01,zone_8,182
2020-06-01,zone_9,37
2020-06-01,zone_10,54
2020-06-02,zone_1,48
2020-06-02,zone_2,169
2020-06-02,zone_3,49
2020-06-02,zone_4,83
2020-06-02,zone_5,61
2020-06-02,zone_6,177
2020-06-02,zone_7,46
2020-06-02,zone_8,179
2020-06-02,zone_9,40
2020-06-02,zone_10,42
2020-06-03,zone_1,47
2020-06-03,zone_2,160
2020-06-03,zone_3,43
2020-06-03,zone_4,78
2020-06-03,zone_5,72
2020-06-03,zone_6,144
2020-06-03,zone_7,44
2020-06-03,zone_8,199
2020-06-03,zone_9,33
2020-06-03,zone_10,62
2020-06-04,zone_1,48
2020-06-04,zone_2,200
2020-06-04,zone_3,46
2020-06-04,zone_4,103
2020-06-04,zone_5,76
2020-06-04,zone_6,155
2020-06-04,zone_7,42
2020-06-04,zone_8,210
2020-06-04,zone_9,67
2020-06-04,zone_10,50
2020-06-05,zone_1,49
2020-06-05,zone_2,184
2020-06-05,zone_3,44
2020-06-05,zone_4,105
2020-06-05,zone_5,69
2020-06-05,zone_6,160
2020-06-05,zone_7,52
2020-06-05,zone_8,195
2020-06-05,zone_9,58
2020-06-05,zone_10,52
2020-06-06,zone_1,50
2020-06-06,zone_2,172
2020-06-06,zone_3,56
2020-06-06,zone_4,101
2020-06-06,zone_5,101
2020-06-06,zone_6,161
2020-06-06,zone_7,50
2020-06-06,zone_8,153
2020-06-06,zone_9,31
2020-06-06,zone_10,48
2020-06-07,zone_1,48
2020-06-07,zone_2,159
2020-06-07,zone_3,53
2020-06-07,zone_4,83
2020-06-07,zone_5,71
2020-06-07,zone_6,179
2020-06-07,zone_7,34
2020-06-07,zone_8,188
2020-06-07,zone_9,30
2020-06-07,zone_10,50
2020-06-08,zone_1,46
2020-06-08,zone_2,160
2020-06-08,zone_3,46
2020-06-08,zone_4,99
2020-06-08,zone_5,94
2020-06-08,zone_6,158
2020-06-08,zone_7,42
2020-06-08,zone_8,182
2020-06-08,zone_9,37
2020-06-08,zone_10,44
2020-06-09,zone_1,44
2020-06-09,zone_2,175
2020-06-09,zone_3,54
2020-06-09,zone_4,95
2020-06-09,zone_5,71
2020-06-09,zone_6,156
2020-06-09,zone_7,59
2020-06-09,zone_8,165
2020-06-09,zone_9,39
2020-06-09,zone_10,61
2020-06-10,zone_1,49
2020-06-10,zone_2,178
2020-06-10,zone_3,47
2020-06-10,zone_4,110
2020-06-10,zone_5,67
2020-06-10,zone_6,167
2020-06-10,zone_7,50
2020-06-10,zone_8,191
2020-06-10,zone_9,21
2020-06-10,zone_10,48
2020-06-11,zone_1,52
2020-06-11,zone_2,155
2020-06-11,zone_3,55
2020-06-11,zone_4,97
2020-06-11,zone_5,87
2020-06-11,zone_6,213
2020-06-11,zone_7,50
2020-06-11,zone_8,209
2020-06-11,zone_9,32
2020-06-11,zone_10,52
2020-06-12,zone_1,49
2020-06-12,zone_2,167
2020-06-12,zone_3,52
2020-06-12,zone_4,110
2020-06-12,zone_5,76
2020-06-12,zone_6,166
2020-06-12,zone_7,51
2020-06-12,zone_8,185
2020-06-12,zone_9,30
2020-06-12,zone_10,61
2020-06-13,zone_1,59
2020-06-13,zone_2,177
2020-06-13,zone_3,54
2020-06-13,zone_4,95
2020-06-13,zone_5,92
2020-06-13,zone_6,172
2020-06-13,zone_7,45
2020-06-13,zone_8,194
2020-06-13,zone_9,38
2020-06-13,zone_10,44
2020-06-14,zone_1,53
2020-06-14,zone_2,189
2020-06-14,zone_3,59
2020-06-14,zone_4,85
2020-06-14,zone_5,76
2020-06-14,zone_6,202
2020-06-14,zone_7,40
2020-06-14,zone_8,178
2020-06-14,zone_9,30
2020-06-14,zone_10,54
2020-06-15,zone_1,54
2020-06-15,zone_2,184
2020-06-15,zone_3,49
2020-06-15,zone_4,100
2020-06-15,zone_5,76
2020-06-15,zone_6,177
2020-06-15,zone_7,63
2020-06-15,zone_8,177
2020-06-15,zone_9,28
2020-06-15,zone_10,61
2020-06-16,zone_1,54
2020-06-16,zone_2,192
2020-06-16,zone_3,54
2020-06-16,zone_4,111
2020-06-16,zone_5,82
2020-06-16,zone_6,157
2020-06-16,zone_7,52
2020-06-16,zone_8,171
2020-06-16,zone_9,34
2020-06-16,zone_10,53
2020-06-17,zone_1,65
2020-06-17,zone_2,196
2020-06-17,zone_3,40
2020-06-17,zone_4,112
2020-06-17,zone_5,89
2020-06-17,zone_6,177
2020-06-17,zone_7,43
2020-06-17,zone_8,379
2020-06-17,zone_9,32
2020-06-17,zone_10,48
2020-06-18,zone_1,52
2020-06-18,zone_2,164
2020-06-18,zone_3,49
2020-06-18,zone_4,91
2020-06-18,zone_5,87
2020-06-18,zone_6,164
2020-06-18,zone_7,39
2020-06-18,zone_8,194
2020-06-18,zone_9,40
2020-06-18,zone_10,52
2020-06-19,zone_1,49
2020-06-19,zone_2,179
2020-06-19,zone_3,61
2020-06-19,zone_4,106
2020-06-19,zone_5,82
2020-06-19,zone_6,163
2020-06-19,zone_7,45
2020-06-19,zone_8,212
2020-06-19,zone_9,48
2020-06-19,zone_10,83
2020-06-20,zone_1,57
2020-06-20,zone_2,170
2020-06-20,zone_3,48
2020-06-20,zone_4,121
2020-06-20,zone_5,96
2020-06-20,zone_6,174
2020-06-20,zone_7,49
2020-06-20,zone_8,219
2020-06-20,zone_9,40
2020-06-20,zone_10,48
2020-06-21,zone_1,64
2020-06-21,zone_2,183
2020-06-21,zone_3,45
2020-06-21,zone_4,114
2020-06-21,zone_5,77
2020-06-21,zone_6,200
2020-06-21,zone_7,50
2020-06-21,zone_8,203
2020-06-21,zone_9,30
2020-06-21,zone_10,61
2020-06-22,zone_1,55
2020-06-22,zone_2,176
2020-06-22,zone_3,53
2020-06-22,zone_4,101
2020-06-22,zone_5,157
2020-06-22,zone_6,214
2020-06-22,zone_7,58
2020-06-22,zone_8,211
2020-06-22,zone_9,39
2020-06-22,zone_10,63
2020-06-23,zone_1,69
2020-06-23,zone_2,183
2020-06-23,zone_3,63
2020-06-23,zone_4,87
2020-06-23,zone_5,173
2020-06-23,zone_6,239
2020-06-23,zone_7,63
2020-06-23,zone_8,197
2020-06-23,zone_9,40
2020-06-23,zone_10,56
2020-06-24,zone_1,56
2020-06-24,zone_2,186
2020-06-24,zone_3,50
2020-06-24,zone_4,110
2020-06-24,zone_5,87
2020-06-24,zone_6,175
2020-06-24,zone_7,39
2020-06-24,zone_8,218
2020-06-24,zone_9,28
2020-06-24,zone_10,64
2020-06-25,zone_1,47
2020-06-25,zone_2,168
2020-06-25,zone_3,46
2020-06-25,zone_4,119
2020-06-25,zone_5,87
2020-06-25,zone_6,180
2020-06-25,zone_7,48
2020-06-25,zone_8,199
2020-06-25,zone_9,44
2020-06-25,zone_10,57
2020-06-26,zone_1,61
2020-06-26,zone_2,167
2020-06-26,zone_3,52
2020-06-26,zone_4,107
2020-06-26,zone_5,88
2020-06-26,zone_6,178
2020-06-26,zone_7,46
2020-06-26,zone_8,213
2020-06-26,zone_9,43
2020-06-26,zone_10,50
2020-06-27,zone_1,63
2020-06-27,zone_2,182
2020-06-27,zone_3,68
2020-06-27,zone_4,113
2020-06-27,zone_5,84
2020-06-27,zone_6,172
2020-06-27,zone_7,55
2020-06-27,zone_8,216
2020-06-27,zone_9,34
2020-06-27,zone_10,55
2020-06-28,zone_1,41
2020-06-28,zone_2,185
2020-06-28,zone_3,64
2020-06-28,zone_4,124
2020-06-28,zone_5,87
2020-06-28,zone_6,185
2020-06-28,zone_7,37
2020-06-28,zone_8,214
2020-06-28,zone_9,45
2020-06-28,zone_10,52
2020-06-29,zone_1,54
2020-06-29,zone_2,161
2020-06-29,zone_3,60
2020-06-29,zone_4,115
2020-06-29,zone_5,78
2020-06-29,zone_6,187
2020-06-29,zone_7,74
2020-06-29,zone_8,218
2020-06-29,zone_9,30
2020-06-29,zone_10,63
2020-06-30,zone_1,63
2020-06-30,zone_2,199
2020-06-30,zone_3,61
2020-06-30,zone_4,107
2020-06-30,zone_5,68
2020-06-30,zone_6,180
2020-06-30,zone_7,59
2020-06-30,zone_8,200
2020-06-30,zone_9,42
2020-06-30,zone_10,47
2020-07-01,zone_1,53
2020-07-01,zone_2,194
2020-07-01,zone_3,66
2020-07-01,zone_4,134
2020-07-01,zone_5,96
2020-07-01,zone_6,170
2020-07-01,zone_7,40
2020-07-01,zone_8,200
2020-07-01,zone_9,39
2020-07-01,zone_10,68
2020-07-02,zone_1,64
2020-07-02,zone_2,208
2020-07-02,zone_3,46
2020-07-02,zone_4,111
2020-07-02,zone_5,91
2020-07-02,zone_6,176
2020-07-02,zone_7,45
2020-07-02,zone_8,219
2020-07-02,zone_9,40
2020-07-02,zone_10,50
2020-07-03,zone_1,52
2020-07-03,zone_2,187
2020-07-03,zone_3,54
2020-07-03,zone_4,116
2020-07-03,zone_5,88
2020-07-03,zone_6,188
2020-07-03,zone_7,53
2020-07-03,zone_8,199
2020-07-03,zone_9,67
2020-07-03,zone_10,60
2020-07-04,zone_1,43
2020-07-04,zone_2,191
2020-07-04,zone_3,59
2020-07-04,zone_4,126
2020-07-04,zone_5,89
2020-07-04,zone_6,193
2020-07-04,zone_7,51
2020-07-04,zone_8,219
2020-07-04,zone_9,40
2020-07-04,zone_10,64
2020-07-05,zone_1,50
2020-07-05,zone_2,199
2020-07-05,zone_3,59
2020-07-05,zone_4,113
2020-07-05,zone_5,82
2020-07-05,zone_6,208
2020-07-05,zone_7,52
2020-07-05,zone_8,222
2020-07-05,zone_9,29
2020-07-05,zone_10,55
2020-07-06,zone_1,55
2020-07-06,zone_2,216
2020-07-06,zone_3,55
2020-07-06,zone_4,141
2020-07-06,zone_5,103
2020-07-06,zone_6,187
2020-07-06,zone_7,60
2020-07-06,zone_8,210
2020-07-06,zone_9,38
2020-07-06,zone_10,67
2020-07-07,zone_1,67
2020-07-07,zone_2,200
2020-07-07,zone_3,49
2020-07-07,zone_4,120
2020-07-07,zone_5,73
2020-07-07,zone_6,183
2020-07-07,zone_7,56
2020-07-07,zone_8,206
2020-07-07,zone_9,53
2020-07-07,zone_10,44
2020-07-08,zone_1,72
2020-07-08,zone_2,213
2020-07-08,zone_3,60
2020-07-08,zone_4,105
2020-07-08,zone_5,96
2020-07-08,zone_6,191
2020-07-08,zone_7,52
2020-07-08,zone_8,205
2020-07-08,zone_9,58
2020-07-08,zone_10,68
2020-07-09,zone_1,57
2020-07-09,zone_2,213
2020-07-09,zone_3,69
2020-07-09,zone_4,130
2020-07-09,zone_5,93
2020-07-09,zone_6,176
2020-07-09,zone_7,61
2020-07-09,zone_8,231
2020-07-09,zone_9,41
2020-07-09,zone_10,55
2020-07-10,zone_1,57
2020-07-10,zone_2,190
2020-07-10,zone_3,62
2020-07-10,zone_4,119
2020-07-10,zone_5,96
2020-07-10,zone_6,202
2020-07-10,zone_7,49
2020-07-10,zone_8,219
2020-07-10,zone_9,44
2020-07-10,zone_10,75
2020-07-11,zone_1,68
2020-07-11,zone_2,226
2020-07-11,zone_3,62
2020-07-11,zone_4,130
2020-07-11,zone_5,91
2020-07-11,zone_6,180
2020-07-11,zone_7,50
2020-07-11,zone_8,229
2020-07-11,zone_9,42
2020-07-11,zone_10,59
2020-07-12,zone_1,48
2020-07-12,zone_2,230
2020-07-12,zone_3,67
2020-07-12,zone_4,106
2020-07-12,zone_5,91
2020-07-12,zone_6,175
2020-07-12,zone_7,56
2020-07-12,zone_8,233
2020-07-12,zone_9,44
2020-07-12,zone_10,66
2020-07-13,zone_1,55
2020-07-13,zone_2,180
2020-07-13,zone_3,69
2020-07-13,zone_4,115
2020-07-13,zone_5,109
2020-07-13,zone_6,173
2020-07-13,zone_7,47
2020-07-13,zone_8,208
2020-07-13,zone_9,37
2020-07-13,zone_10,59
2020-07-14,zone_1,65
2020-07-14,zone_2,188
2020-07-14,zone_3,69
2020-07-14,zone_4,109
2020-07-14,zone_5,88
2020-07-14,zone_6,204
2020-07-14,zone_7,76
2020-07-14,zone_8,214
2020-07-14,zone_9,47
2020-07-14,zone_10,71
2020-07-15,zone_1,63
2020-07-15,zone_2,197
2020-07-15,zone_3,59
2020-07-15,zone_4,125
2020-07-15,zone_5,81
2020-07-15,zone_6,213
2020-07-15,zone_7,44
2020-07-15,zone_8,212
2020-07-15,zone_9,48
2020-07-15,zone_10,50
2020-07-16,zone_1,58
2020-07-16,zone_2,200
2020-07-16,zone_3,79
2020-07-16,zone_4,147
2020-07-16,zone_5,98
2020-07-16,zone_6,195
2020-07-16,zone_7,81
2020-07-16,zone_8,240
2020-07-16,zone_9,37
2020-07-16,zone_10,54
2020-07-17,zone_1,53
2020-07-17,zone_2,187
2020-07-17,zone_3,53
2020-07-17,zone_4,133
2020-07-17,zone_5,76
2020-07-17,zone_6,200
2020-07-17,zone_7,58
2020-07-17,zone_8,219
2020-07-17,zone_9,38
2020-07-17,zone_10,47
2020-07-18,zone_1,59
2020-07-18,zone_2,219
2020-07-18,zone_3,58
2020-07-18,zone_4,125
2020-07-18,zone_5,116
2020-07-18,zone_6,200
2020-07-18,zone_7,78
